age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
27,199681.0,5.8,2.0,2.0,5.0,8.0,31.0,7.0,84730.0,31092.0,6.0,4.0,1.0,5.0,8.0,10.0,1.0,2.0,7.0,9.0,1.0,Male,Tier 3,Online
53,45552.0,4.0,11.0,2.9,10.0,5.0,32.0,8.0,48645.0,79222.0,4.0,2.0,5.0,5.0,9.0,4.0,7.0,1.0,7.0,7.0,1.0,Male,Tier 1,Store
25,156408.0,6.0,9.0,6.0,7.0,4.0,0.0,4.0,148662.0,110101.0,2.0,6.0,2.0,6.0,8.0,2.0,10.0,9.0,4.0,9.0,2.0,Female,Tier 1,Store
71,62037.0,5.9,3.0,2.4,1.0,2.0,40.0,4.0,37760.0,135444.0,4.0,8.0,4.0,8.0,5.0,2.0,9.0,1.0,9.0,1.0,10.0,Male,Tier 2,Store
69,162278.0,8.7,11.0,1.7,5.0,5.0,18.0,8.0,85824.0,50211.0,1.0,1.0,1.0,9.0,10.0,1.0,6.0,1.0,10.0,2.0,2.0,Other,Tier 3,Store
37,49831.0,8.7,14.0,4.2,6.0,8.0,37.0,6.0,94884.0,124409.0,9.0,4.0,1.0,3.0,6.0,1.0,6.0,1.0,10.0,8.0,5.0,Female,Tier 2,Store
49,58563.0,5.0,2.0,0.0,6.0,1.0,49.0,7.0,34563.0,42654.0,10.0,4.0,3.0,5.0,2.0,8.0,4.0,4.0,8.0,1.0,7.0,Other,Tier 2,Store
67,33361.0,4.8,10.0,2.4,4.0,6.0,34.0,14.0,146246.0,35136.0,6.0,6.0,7.0,1.0,4.0,6.0,7.0,3.0,6.0,3.0,1.0,Other,Tier 1,Store
31,56335.0,3.3,10.0,1.7,5.0,2.0,3.0,2.0,62219.0,60084.0,7.0,6.0,4.0,7.0,6.0,7.0,6.0,7.0,2.0,7.0,3.0,Female,Tier 3,Store
67,89469.0,5.7,5.0,3.3,8.0,2.0,10.0,16.0,53032.0,14113.0,8.0,4.0,4.0,6.0,9.0,5.0,4.0,5.0,1.0,5.0,2.0,Male,Tier 2,Store
45,40816.0,5.1,8.0,2.7,6.0,8.0,48.0,18.0,35996.0,15279.0,7.0,4.0,3.0,6.0,3.0,3.0,7.0,1.0,8.0,7.0,4.0,Other,Tier 3,Online
63,161691.0,11.2,3.0,1.1,1.0,6.0,2.0,17.0,23812.0,90492.0,5.0,7.0,5.0,3.0,1.0,6.0,10.0,2.0,1.0,5.0,4.0,Other,Tier 1,Store
69,249295.0,3.8,6.0,3.3,5.0,6.0,1.0,9.0,33742.0,125641.0,1.0,9.0,7.0,1.0,10.0,3.0,8.0,4.0,5.0,10.0,1.0,Other,Tier 3,Store
70,107479.0,6.1,9.0,1.4,7.0,6.0,35.0,1.0,7701.0,86181.0,10.0,3.0,7.0,10.0,2.0,6.0,3.0,6.0,10.0,9.0,6.0,Other,Tier 2,Store
41,41819.0,4.7,2.0,2.4,8.0,9.0,22.0,1.0,116387.0,8546.0,1.0,7.0,7.0,2.0,6.0,6.0,10.0,6.0,5.0,4.0,5.0,Female,Tier 3,Online
32,157813.0,6.0,8.0,1.9,4.0,3.0,10.0,16.0,6044.0,78760.0,2.0,6.0,3.0,3.0,5.0,5.0,9.0,4.0,7.0,1.0,9.0,Other,Tier 3,Store
39,137330.0,5.3,10.0,3.6,2.0,2.0,34.0,14.0,129029.0,93450.0,1.0,0.0,1.0,9.0,6.0,10.0,6.0,8.0,9.0,4.0,7.0,Other,Tier 3,Store
47,23798.0,7.6,7.0,1.9,4.0,5.0,28.0,15.0,149223.0,129134.0,7.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,6.0,1.0,3.0,Other,Tier 3,Store
21,171215.0,6.9,3.0,0.0,6.0,6.0,6.0,5.0,75507.0,87685.0,6.0,5.0,2.0,5.0,1.0,2.0,4.0,8.0,9.0,1.0,10.0,Other,Tier 1,Store
30,64695.0,7.6,1.0,1.1,6.0,9.0,18.0,19.0,78352.0,143743.0,4.0,6.0,4.0,4.0,2.0,8.0,7.0,5.0,2.0,7.0,2.0,Other,Tier 2,Store
76,178819.0,4.5,6.0,2.6,6.0,9.0,5.0,1.0,51286.0,144481.0,4.0,0.0,6.0,10.0,5.0,1.0,8.0,10.0,3.0,8.0,6.0,Other,Tier 3,Store
40,245259.0,8.2,2.0,1.6,1.0,2.0,24.0,14.0,7694.0,136455.0,8.0,8.0,1.0,5.0,6.0,2.0,4.0,9.0,3.0,4.0,8.0,Male,Tier 3,Store
25,144544.0,5.0,3.0,4.0,7.0,9.0,15.0,17.0,47866.0,54086.0,9.0,4.0,1.0,8.0,9.0,4.0,4.0,2.0,10.0,6.0,3.0,Female,Tier 3,Store
35,167254.0,3.2,12.0,1.2,7.0,9.0,22.0,7.0,77801.0,62122.0,10.0,6.0,4.0,1.0,2.0,2.0,3.0,10.0,5.0,4.0,6.0,Female,Tier 1,Store
29,24415.0,5.6,14.0,3.2,5.0,6.0,10.0,3.0,134821.0,148661.0,2.0,2.0,5.0,1.0,9.0,1.0,5.0,5.0,9.0,2.0,4.0,Male,Tier 2,Store
72,157157.0,6.2,5.0,3.6,4.0,1.0,32.0,4.0,62050.0,122615.0,8.0,7.0,7.0,10.0,4.0,4.0,9.0,10.0,5.0,5.0,7.0,Male,Tier 1,Store
48,161080.0,3.5,14.0,2.7,3.0,8.0,7.0,7.0,76898.0,128149.0,5.0,6.0,4.0,10.0,3.0,1.0,8.0,8.0,1.0,2.0,3.0,Other,Tier 2,Store
31,102638.0,7.7,11.0,3.0,8.0,8.0,35.0,16.0,91880.0,50792.0,1.0,3.0,1.0,5.0,4.0,7.0,9.0,10.0,7.0,3.0,1.0,Other,Tier 3,Store
51,33452.0,4.4,8.0,2.3,8.0,8.0,49.0,5.0,106392.0,138585.0,2.0,0.0,4.0,6.0,6.0,10.0,1.0,9.0,9.0,5.0,8.0,Male,Tier 3,Store
35,210147.0,4.3,2.0,2.9,3.0,8.0,24.0,14.0,25833.0,96442.0,7.0,7.0,5.0,2.0,6.0,9.0,8.0,4.0,5.0,1.0,10.0,Male,Tier 1,Store
73,154192.0,6.0,6.0,1.9,5.0,10.0,34.0,0.0,49285.0,64784.0,3.0,2.0,7.0,2.0,6.0,7.0,8.0,6.0,2.0,6.0,5.0,Male,Tier 1,Store
51,210457.0,7.7,1.0,2.8,8.0,5.0,12.0,10.0,25488.0,132635.0,7.0,0.0,6.0,1.0,2.0,6.0,1.0,6.0,8.0,8.0,10.0,Female,Tier 2,Store
28,219428.0,3.6,7.0,2.1,10.0,2.0,5.0,5.0,1704.0,59333.0,4.0,2.0,1.0,10.0,6.0,5.0,9.0,8.0,6.0,7.0,10.0,Female,Tier 3,Store
58,125205.0,7.9,4.0,2.1,10.0,9.0,34.0,5.0,129485.0,74077.0,6.0,1.0,5.0,6.0,4.0,5.0,10.0,3.0,6.0,1.0,2.0,Male,Tier 2,Store
29,33170.0,1.7,1.0,1.6,6.0,6.0,45.0,19.0,55824.0,40877.0,2.0,0.0,2.0,1.0,3.0,4.0,9.0,10.0,3.0,2.0,8.0,Male,Tier 1,Store
66,31259.0,6.7,9.0,2.2,2.0,3.0,38.0,19.0,1481.0,32412.0,5.0,2.0,7.0,7.0,5.0,9.0,4.0,1.0,4.0,10.0,2.0,Other,Tier 2,Store
32,37099.0,3.7,9.0,4.5,1.0,1.0,49.0,17.0,113155.0,60341.0,9.0,5.0,5.0,7.0,1.0,1.0,8.0,3.0,8.0,5.0,5.0,Other,Tier 1,Store
74,155721.0,4.4,11.0,2.2,7.0,5.0,3.0,17.0,141302.0,8380.0,10.0,2.0,1.0,9.0,5.0,1.0,8.0,4.0,6.0,10.0,9.0,Male,Tier 1,Store
48,144394.0,9.5,3.0,3.7,2.0,4.0,44.0,6.0,20234.0,108762.0,10.0,3.0,4.0,9.0,7.0,9.0,10.0,4.0,9.0,6.0,10.0,Other,Tier 3,Store
66,241863.0,4.0,6.0,3.2,10.0,4.0,42.0,15.0,93716.0,64633.0,1.0,5.0,5.0,5.0,8.0,6.0,9.0,8.0,2.0,5.0,9.0,Male,Tier 1,Store
75,74258.0,5.9,7.0,2.8,10.0,9.0,41.0,18.0,41366.0,121907.0,4.0,4.0,4.0,9.0,4.0,1.0,4.0,6.0,9.0,1.0,10.0,Male,Tier 1,Store
46,187109.0,3.9,13.0,2.9,4.0,6.0,15.0,11.0,46977.0,142736.0,3.0,7.0,1.0,2.0,5.0,6.0,6.0,9.0,8.0,6.0,10.0,Other,Tier 2,Store
43,26805.0,7.5,4.0,2.5,6.0,8.0,10.0,17.0,108580.0,140801.0,3.0,9.0,4.0,6.0,1.0,4.0,9.0,9.0,8.0,3.0,1.0,Other,Tier 1,Store
35,58147.0,6.8,6.0,1.7,7.0,9.0,23.0,3.0,118053.0,58658.0,10.0,4.0,1.0,3.0,8.0,1.0,3.0,3.0,5.0,1.0,4.0,Other,Tier 3,Store
49,89280.0,7.1,9.0,4.7,7.0,1.0,13.0,1.0,37133.0,59626.0,2.0,0.0,7.0,1.0,7.0,3.0,7.0,9.0,2.0,8.0,4.0,Other,Tier 2,Store
39,192125.0,8.3,14.0,3.9,7.0,7.0,39.0,8.0,8893.0,11364.0,5.0,1.0,1.0,5.0,2.0,2.0,3.0,10.0,6.0,5.0,2.0,Female,Tier 2,Online
55,121777.0,5.3,10.0,2.6,4.0,7.0,7.0,6.0,11039.0,46981.0,7.0,2.0,5.0,3.0,3.0,1.0,10.0,1.0,1.0,4.0,10.0,Other,Tier 2,Store
34,112841.0,8.1,6.0,2.6,10.0,9.0,29.0,11.0,130232.0,115261.0,1.0,1.0,6.0,10.0,1.0,7.0,10.0,1.0,9.0,5.0,6.0,Male,Tier 2,Store
40,237465.0,9.0,7.0,3.2,10.0,1.0,30.0,4.0,75878.0,29550.0,7.0,6.0,2.0,2.0,10.0,7.0,3.0,2.0,4.0,8.0,4.0,Female,Tier 3,Hybrid
41,139726.0,6.6,6.0,1.1,6.0,2.0,5.0,11.0,59781.0,66797.0,2.0,8.0,3.0,3.0,6.0,5.0,2.0,7.0,3.0,2.0,1.0,Female,Tier 3,Store
67,143359.0,3.8,7.0,1.5,3.0,6.0,23.0,15.0,81620.0,68130.0,9.0,2.0,5.0,5.0,3.0,10.0,9.0,1.0,8.0,9.0,10.0,Other,Tier 3,Store
25,91215.0,3.6,1.0,0.1,8.0,4.0,0.0,18.0,111225.0,20665.0,5.0,7.0,2.0,9.0,3.0,6.0,2.0,6.0,2.0,9.0,5.0,Other,Tier 1,Store
58,127909.0,6.9,6.0,2.2,1.0,5.0,37.0,11.0,3439.0,129379.0,2.0,9.0,5.0,6.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,Female,Tier 1,Store
23,110365.0,3.8,12.0,4.0,8.0,5.0,45.0,0.0,121090.0,110576.0,2.0,9.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,8.0,Other,Tier 2,Store
22,25985.0,3.3,9.0,2.1,5.0,10.0,20.0,0.0,51510.0,110911.0,5.0,2.0,1.0,10.0,6.0,8.0,5.0,9.0,2.0,1.0,7.0,Male,Tier 3,Store
61,239895.0,7.8,11.0,5.3,8.0,1.0,5.0,18.0,112256.0,57817.0,3.0,3.0,2.0,10.0,5.0,10.0,7.0,2.0,6.0,8.0,4.0,Female,Tier 3,Store
74,27391.0,5.1,3.0,1.9,4.0,1.0,14.0,19.0,27193.0,97151.0,5.0,3.0,3.0,4.0,5.0,8.0,4.0,6.0,3.0,3.0,10.0,Female,Tier 2,Store
46,19861.0,10.8,14.0,2.7,2.0,7.0,31.0,11.0,96090.0,15423.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,10.0,3.0,7.0,Male,Tier 2,Online
45,209654.0,4.7,6.0,2.1,4.0,3.0,17.0,4.0,129810.0,37516.0,3.0,9.0,7.0,4.0,2.0,6.0,1.0,9.0,9.0,5.0,7.0,Female,Tier 1,Store
28,198000.0,5.0,4.0,0.0,8.0,5.0,46.0,8.0,64998.0,128523.0,3.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,9.0,1.0,Male,Tier 1,Store
74,49364.0,6.7,7.0,2.1,10.0,8.0,31.0,11.0,13703.0,14996.0,7.0,4.0,5.0,3.0,4.0,3.0,4.0,8.0,1.0,5.0,5.0,Other,Tier 2,Online
18,97399.0,6.4,7.0,1.4,1.0,5.0,11.0,1.0,41442.0,32588.0,10.0,5.0,6.0,4.0,2.0,4.0,9.0,3.0,8.0,3.0,9.0,Male,Tier 1,Store
60,243107.0,5.8,13.0,2.8,5.0,10.0,10.0,12.0,45471.0,125543.0,2.0,6.0,4.0,8.0,3.0,3.0,10.0,4.0,1.0,2.0,9.0,Male,Tier 3,Store
36,239402.0,5.8,9.0,4.2,6.0,9.0,33.0,3.0,81246.0,73765.0,7.0,5.0,5.0,1.0,7.0,9.0,3.0,8.0,9.0,1.0,7.0,Female,Tier 1,Store
26,57923.0,12.0,4.0,2.0,4.0,4.0,1.0,18.0,120812.0,83640.0,2.0,3.0,1.0,3.0,7.0,2.0,7.0,5.0,5.0,1.0,3.0,Other,Tier 3,Store
44,153991.0,9.3,14.0,3.0,4.0,7.0,43.0,7.0,22512.0,64607.0,6.0,6.0,5.0,5.0,3.0,2.0,4.0,5.0,1.0,8.0,7.0,Male,Tier 3,Store
51,201968.0,7.7,8.0,2.2,4.0,8.0,21.0,12.0,11498.0,113253.0,10.0,9.0,1.0,1.0,6.0,8.0,9.0,1.0,1.0,5.0,2.0,Other,Tier 2,Store
61,100818.0,3.5,8.0,3.7,3.0,7.0,20.0,0.0,139946.0,68834.0,6.0,4.0,5.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,9.0,Other,Tier 3,Store
21,193468.0,5.9,8.0,5.5,10.0,4.0,5.0,16.0,109215.0,76467.0,3.0,6.0,4.0,8.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,Male,Tier 3,Store
53,180912.0,7.3,14.0,4.4,5.0,8.0,5.0,16.0,44203.0,127317.0,9.0,0.0,6.0,9.0,9.0,2.0,2.0,4.0,2.0,2.0,7.0,Other,Tier 2,Store
35,188327.0,7.5,8.0,1.7,6.0,10.0,11.0,3.0,30835.0,102572.0,9.0,2.0,7.0,8.0,4.0,7.0,3.0,9.0,4.0,2.0,1.0,Other,Tier 2,Store
32,86160.0,8.6,6.0,4.3,3.0,10.0,3.0,7.0,41008.0,42249.0,7.0,0.0,6.0,9.0,6.0,10.0,7.0,1.0,8.0,10.0,7.0,Female,Tier 1,Store
68,143165.0,4.7,8.0,2.9,3.0,10.0,6.0,19.0,127826.0,143905.0,10.0,4.0,1.0,2.0,2.0,3.0,1.0,9.0,4.0,9.0,4.0,Male,Tier 1,Store
30,245314.0,5.9,6.0,4.1,9.0,4.0,11.0,4.0,148076.0,33465.0,2.0,7.0,2.0,6.0,3.0,6.0,8.0,2.0,8.0,7.0,3.0,Male,Tier 1,Store
36,154248.0,4.5,10.0,1.2,2.0,10.0,29.0,15.0,62937.0,125908.0,5.0,4.0,7.0,3.0,3.0,2.0,1.0,1.0,7.0,4.0,7.0,Male,Tier 1,Store
66,48529.0,8.7,14.0,2.4,6.0,8.0,8.0,1.0,86466.0,6029.0,9.0,8.0,4.0,4.0,3.0,4.0,2.0,3.0,7.0,2.0,3.0,Male,Tier 1,Online
23,202478.0,7.4,14.0,2.7,8.0,8.0,6.0,8.0,88831.0,100274.0,7.0,8.0,1.0,4.0,4.0,9.0,2.0,10.0,7.0,6.0,9.0,Other,Tier 1,Store
65,159013.0,5.0,2.0,2.4,8.0,4.0,47.0,12.0,110361.0,86745.0,2.0,7.0,1.0,6.0,1.0,7.0,2.0,8.0,7.0,2.0,10.0,Female,Tier 1,Store
73,16669.0,6.4,13.0,2.9,1.0,5.0,46.0,18.0,147322.0,45303.0,2.0,9.0,2.0,3.0,6.0,3.0,10.0,8.0,4.0,2.0,1.0,Female,Tier 3,Store
29,231854.0,6.1,3.0,2.4,1.0,5.0,21.0,8.0,149392.0,148687.0,10.0,3.0,5.0,2.0,2.0,2.0,9.0,2.0,1.0,7.0,3.0,Female,Tier 1,Store
68,132373.0,4.2,6.0,2.0,8.0,5.0,26.0,2.0,46194.0,52638.0,5.0,5.0,6.0,4.0,5.0,8.0,8.0,9.0,5.0,9.0,7.0,Male,Tier 1,Store
54,59859.0,7.9,7.0,1.9,1.0,3.0,34.0,0.0,11795.0,101831.0,7.0,4.0,3.0,6.0,6.0,7.0,8.0,3.0,9.0,2.0,9.0,Other,Tier 2,Store
34,70786.0,6.2,14.0,1.4,3.0,2.0,37.0,17.0,51931.0,124774.0,6.0,3.0,1.0,5.0,4.0,5.0,10.0,4.0,3.0,5.0,10.0,Male,Tier 3,Store
75,197155.0,4.9,4.0,2.9,9.0,1.0,23.0,14.0,2109.0,34795.0,2.0,5.0,7.0,8.0,5.0,8.0,7.0,2.0,8.0,6.0,3.0,Female,Tier 1,Store
40,186148.0,4.2,1.0,2.3,3.0,3.0,13.0,0.0,60805.0,41613.0,7.0,7.0,4.0,7.0,4.0,8.0,8.0,2.0,2.0,6.0,3.0,Other,Tier 2,Store
43,35323.0,7.7,4.0,1.8,2.0,9.0,39.0,14.0,124848.0,57635.0,3.0,4.0,5.0,7.0,3.0,6.0,6.0,1.0,7.0,6.0,6.0,Other,Tier 2,Store
46,245502.0,6.5,6.0,0.6,1.0,7.0,35.0,17.0,132503.0,95078.0,7.0,8.0,6.0,1.0,6.0,7.0,3.0,10.0,9.0,1.0,10.0,Male,Tier 3,Store
50,21021.0,4.6,8.0,3.2,1.0,2.0,12.0,18.0,133759.0,103049.0,3.0,8.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,7.0,Other,Tier 3,Store
77,54807.0,5.0,13.0,3.4,10.0,8.0,36.0,19.0,121005.0,16275.0,2.0,5.0,1.0,3.0,10.0,2.0,6.0,6.0,7.0,1.0,3.0,Male,Tier 1,Hybrid
44,143305.0,6.0,12.0,1.3,3.0,8.0,49.0,18.0,71649.0,124929.0,8.0,7.0,2.0,7.0,7.0,10.0,5.0,2.0,4.0,10.0,4.0,Male,Tier 2,Store
42,65355.0,6.1,13.0,2.6,6.0,7.0,10.0,19.0,95804.0,147956.0,10.0,0.0,2.0,7.0,7.0,10.0,6.0,1.0,5.0,2.0,6.0,Male,Tier 2,Store
73,248511.0,6.4,13.0,1.8,7.0,6.0,31.0,12.0,13110.0,116062.0,7.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,4.0,10.0,Other,Tier 1,Store
72,128415.0,2.5,14.0,3.4,6.0,2.0,4.0,4.0,67179.0,49423.0,6.0,7.0,6.0,1.0,1.0,8.0,8.0,2.0,9.0,2.0,8.0,Other,Tier 1,Store
27,190804.0,6.2,13.0,1.9,6.0,4.0,16.0,4.0,52850.0,93860.0,10.0,0.0,7.0,10.0,1.0,7.0,1.0,6.0,7.0,4.0,7.0,Male,Tier 2,Store
64,23711.0,3.6,4.0,1.9,9.0,1.0,1.0,10.0,69337.0,129646.0,10.0,9.0,6.0,7.0,3.0,9.0,4.0,7.0,5.0,8.0,2.0,Female,Tier 2,Store
40,209151.0,8.8,10.0,2.7,4.0,7.0,31.0,9.0,15438.0,117911.0,4.0,2.0,7.0,1.0,3.0,10.0,9.0,9.0,8.0,7.0,6.0,Male,Tier 1,Store
38,22904.0,8.1,1.0,2.0,5.0,2.0,22.0,5.0,18045.0,133907.0,6.0,4.0,7.0,8.0,5.0,4.0,7.0,1.0,3.0,3.0,9.0,Other,Tier 2,Store
38,79033.0,8.3,5.0,1.9,1.0,6.0,4.0,5.0,51549.0,44426.0,3.0,9.0,5.0,1.0,6.0,3.0,4.0,2.0,4.0,7.0,9.0,Female,Tier 1,Store
60,246659.0,1.1,7.0,1.7,4.0,9.0,39.0,12.0,57477.0,99526.0,8.0,8.0,2.0,3.0,3.0,4.0,4.0,7.0,3.0,2.0,9.0,Male,Tier 2,Store
30,101478.0,5.4,6.0,1.9,10.0,5.0,37.0,5.0,78693.0,37610.0,2.0,4.0,5.0,6.0,10.0,3.0,1.0,6.0,5.0,5.0,1.0,Female,Tier 3,Store
54,135035.0,5.8,3.0,2.0,6.0,5.0,7.0,6.0,135703.0,103329.0,5.0,0.0,7.0,3.0,4.0,10.0,3.0,7.0,9.0,6.0,7.0,Other,Tier 2,Store
50,235859.0,7.1,13.0,2.5,7.0,4.0,26.0,7.0,140472.0,26468.0,2.0,0.0,1.0,10.0,5.0,6.0,2.0,8.0,6.0,6.0,5.0,Male,Tier 1,Store
41,201168.0,7.8,7.0,2.3,2.0,1.0,1.0,9.0,127679.0,118693.0,3.0,8.0,6.0,5.0,3.0,3.0,5.0,5.0,1.0,7.0,3.0,Male,Tier 1,Store
61,236666.0,8.6,4.0,3.1,10.0,4.0,39.0,10.0,26523.0,70941.0,9.0,4.0,6.0,2.0,6.0,3.0,10.0,8.0,5.0,1.0,4.0,Other,Tier 3,Store
28,246853.0,1.4,5.0,1.0,6.0,9.0,6.0,4.0,143620.0,69221.0,2.0,3.0,1.0,8.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,Male,Tier 3,Store
34,18093.0,4.4,11.0,5.2,3.0,9.0,39.0,7.0,33534.0,74251.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,6.0,10.0,9.0,1.0,Female,Tier 3,Store
21,39918.0,6.1,7.0,2.5,7.0,7.0,49.0,0.0,116257.0,50041.0,10.0,8.0,4.0,6.0,8.0,6.0,3.0,2.0,8.0,9.0,3.0,Other,Tier 3,Store
64,218815.0,7.7,2.0,3.8,9.0,4.0,21.0,6.0,146902.0,134726.0,6.0,4.0,7.0,9.0,9.0,8.0,7.0,10.0,10.0,9.0,1.0,Female,Tier 3,Store
42,208708.0,7.6,4.0,3.1,4.0,9.0,6.0,17.0,135218.0,52326.0,6.0,2.0,1.0,5.0,1.0,9.0,7.0,6.0,5.0,8.0,6.0,Other,Tier 3,Store
47,204878.0,6.9,4.0,2.7,8.0,5.0,46.0,11.0,97252.0,98374.0,1.0,3.0,5.0,10.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,Other,Tier 3,Store
26,155466.0,4.7,6.0,3.1,10.0,10.0,8.0,18.0,89495.0,3174.0,8.0,9.0,5.0,4.0,6.0,10.0,9.0,8.0,2.0,9.0,9.0,Other,Tier 1,Online
38,139501.0,5.0,12.0,2.9,6.0,2.0,45.0,7.0,121222.0,78399.0,7.0,2.0,5.0,9.0,6.0,10.0,7.0,6.0,6.0,8.0,8.0,Male,Tier 3,Store
37,107510.0,4.7,11.0,2.3,3.0,9.0,44.0,2.0,90303.0,139923.0,10.0,6.0,2.0,1.0,10.0,10.0,8.0,7.0,6.0,2.0,6.0,Female,Tier 1,Store
36,108708.0,4.0,7.0,5.6,3.0,6.0,34.0,9.0,65820.0,111221.0,5.0,5.0,4.0,5.0,2.0,2.0,10.0,2.0,6.0,4.0,1.0,Female,Tier 1,Store
36,112819.0,4.0,4.0,3.9,3.0,5.0,37.0,13.0,43345.0,149386.0,9.0,1.0,6.0,4.0,2.0,4.0,6.0,3.0,3.0,8.0,6.0,Other,Tier 2,Store
29,159352.0,3.8,10.0,0.4,4.0,10.0,23.0,18.0,63601.0,146618.0,8.0,9.0,3.0,4.0,8.0,1.0,6.0,6.0,7.0,5.0,3.0,Male,Tier 1,Store
54,51303.0,6.7,1.0,3.9,2.0,8.0,35.0,18.0,139160.0,93767.0,10.0,5.0,4.0,9.0,9.0,6.0,6.0,4.0,2.0,10.0,2.0,Male,Tier 3,Store
59,42453.0,6.2,1.0,2.6,5.0,2.0,17.0,8.0,122045.0,69544.0,6.0,3.0,6.0,2.0,2.0,5.0,4.0,7.0,10.0,5.0,1.0,Male,Tier 1,Store
34,123886.0,4.1,5.0,4.6,8.0,5.0,42.0,4.0,8966.0,147972.0,2.0,9.0,4.0,10.0,7.0,9.0,1.0,10.0,8.0,4.0,4.0,Female,Tier 1,Store
54,75695.0,2.6,1.0,2.1,7.0,10.0,25.0,6.0,119768.0,130023.0,1.0,4.0,1.0,10.0,8.0,7.0,6.0,7.0,9.0,1.0,10.0,Other,Tier 2,Store
71,214521.0,5.3,3.0,0.0,9.0,8.0,38.0,12.0,2120.0,54363.0,5.0,5.0,7.0,2.0,7.0,2.0,4.0,1.0,7.0,2.0,10.0,Male,Tier 3,Store
65,171837.0,9.0,9.0,2.0,3.0,4.0,14.0,17.0,50625.0,144714.0,2.0,8.0,2.0,10.0,10.0,6.0,4.0,8.0,6.0,1.0,10.0,Other,Tier 1,Store
56,148412.0,6.0,3.0,0.4,4.0,10.0,21.0,12.0,66838.0,116673.0,7.0,3.0,1.0,10.0,10.0,3.0,10.0,7.0,4.0,10.0,4.0,Other,Tier 1,Store
45,237787.0,7.6,3.0,1.6,8.0,10.0,24.0,6.0,64677.0,127457.0,6.0,5.0,2.0,3.0,10.0,8.0,9.0,8.0,9.0,7.0,4.0,Other,Tier 3,Store
58,239481.0,6.4,13.0,1.8,10.0,9.0,42.0,7.0,47771.0,79796.0,10.0,5.0,3.0,7.0,6.0,5.0,9.0,5.0,9.0,10.0,4.0,Female,Tier 3,Store
52,53057.0,5.9,9.0,3.0,3.0,7.0,24.0,3.0,23898.0,18785.0,2.0,8.0,1.0,8.0,9.0,4.0,10.0,3.0,5.0,5.0,5.0,Male,Tier 3,Online
64,146669.0,3.1,5.0,2.8,1.0,7.0,40.0,16.0,37221.0,4036.0,6.0,3.0,2.0,7.0,9.0,5.0,1.0,2.0,5.0,8.0,1.0,Other,Tier 1,Online
65,204060.0,5.2,12.0,3.3,2.0,9.0,24.0,9.0,68652.0,14017.0,1.0,1.0,2.0,1.0,3.0,7.0,10.0,7.0,10.0,4.0,7.0,Female,Tier 3,Online
35,109655.0,4.9,8.0,3.2,10.0,3.0,37.0,3.0,59337.0,54052.0,9.0,8.0,5.0,4.0,2.0,1.0,9.0,9.0,8.0,1.0,4.0,Female,Tier 1,Store
31,30025.0,9.0,10.0,5.0,10.0,3.0,24.0,4.0,40726.0,30405.0,1.0,7.0,1.0,7.0,2.0,7.0,7.0,3.0,7.0,2.0,9.0,Other,Tier 2,Hybrid
52,22145.0,6.4,9.0,2.5,8.0,10.0,6.0,4.0,57414.0,29334.0,1.0,3.0,2.0,9.0,1.0,6.0,3.0,3.0,2.0,3.0,1.0,Other,Tier 1,Online
61,116206.0,8.6,12.0,3.2,7.0,7.0,39.0,17.0,88118.0,75645.0,1.0,1.0,5.0,10.0,5.0,6.0,2.0,7.0,8.0,8.0,5.0,Male,Tier 3,Store
58,201869.0,8.3,6.0,3.7,4.0,2.0,43.0,1.0,92753.0,5406.0,4.0,2.0,5.0,2.0,1.0,8.0,1.0,6.0,2.0,8.0,5.0,Male,Tier 1,Online
77,56723.0,4.3,7.0,1.7,8.0,10.0,23.0,10.0,15209.0,74947.0,1.0,5.0,5.0,4.0,1.0,3.0,2.0,6.0,10.0,8.0,8.0,Female,Tier 2,Store
24,88230.0,6.0,7.0,0.9,3.0,3.0,18.0,0.0,143604.0,105963.0,9.0,9.0,1.0,10.0,3.0,6.0,4.0,3.0,1.0,2.0,7.0,Male,Tier 2,Store
58,150902.0,9.4,7.0,3.0,1.0,6.0,21.0,6.0,31058.0,2597.0,3.0,8.0,6.0,3.0,4.0,6.0,7.0,9.0,6.0,4.0,2.0,Other,Tier 1,Online
